word	count
ერეკლე	1579
აგურის	1578
აღნიშნულ	1578
ფორმატი	1577
ვენესუელის	1577
დანიშნა	1577
ზრდა	1576
ოსკარის	1576
სამინისტრო	1576
აბუ	1575
პირის	1575
დიდების	1575
ალბანეთის	1575
მუშათა	1574
ირგვლივ	1573
პრეზიდენტად	1572
ხორვატიის	1572
არტისტი	1571
კავშირში	1570
არაბთა	1570
კრისტიან	1569
მანჩესტერ	1569
დახმარების	1569
მედია	1568
კათედრის	1567
თომას	1567
ყირიმის	1566
ურთიერთობების	1566
სტატისტიკისა	1566
ორმაგი	1565
ჩამოაყალიბა	1565
გამორჩეული	1564
ცხოვრებას	1564
არხი	1563
ბევრად	1561
მდგომარეობაში	1561
მეშვიდე	1560
კანადა	1560
ვაჭრობის	1559
კონტროლის	1558
ბავშვი	1558
გრაფი	1557
მდგომარეობის	1556
ადგილები	1556
წარმოიქმნება	1555
მიზნად	1555
განხილვის	1554
ადრინდელი	1554
ხეობა	1553
ნიკო	1552
გზაზე	1551
ტომის	1550
აქვე	1550
პროგრესული	1549
იკავებს	1549
ღმერთი	1548
წერილი	1547
გურამ	1545
ტერიტორიას	1545
იცის	1544
ააგეს	1544
დროში	1544
აღინიშნება	1544
უცნობი	1543
ორდენით	1541
ფილოსოფიის	1541
სინგლის	1541
უკრაინელი	1540
ნავთობის	1540
კვადრატული	1539
ტურნე	1539
დეპუტატები	1538
ცუდი	1538
ზონა	1537
ხეობის	1536
ენერგიის	1536
დაბრუნების	1535
ოპერის	1535
ერქვა	1535
ფილმებში	1535
სხეული	1534
საკურთხევლის	1533
პრიზიორი	1532
მეჰმედ	1531
დაშლის	1531
დაიცვა	1530
ჯილდოს	1530
პანთეონში	1530
საგანგებო	1529
ანბანის	1529
ერისთავი	1529
მშობლები	1528
კარლო	1528
ნიშანი	1527
ჯარების	1526
ქორწინების	1524
ტარდება	1523
თქმა	1522
დეივიდ	1522
იმპერატორმა	1521
ასაკის	1521
ეკატერინე	1520
გამოსახული	1520
ვილჰელმ	1520
გაზეთ	1519
ტომ	1515
ბაქო	1514
ვულკანური	1513
ამბობს	1513
ტვინის	1512
თქვენი	1511
ვრცელი	1510
პოპულარობა	1509
საკავშირო	1508
უმეტესად	1508
ფრანც	1507
მწერალთა	1506
ადვილად	1506
ფლობს	1505
ალან	1505
პარკები	1505
გახდნენ	1505
დაბა	1504
სარკინიგზო	1504
სანაცვლოდ	1504
საქმიანობას	1504
მეტრო	1503
მიუთითებს	1503
სახეობები	1500
აღიარება	1500
ჩვენს	1499
ორგანო	1499
სამკურნალო	1499
ლენინის	1498
შესაძლებლობა	1498
ახალგორის	1497
შესწავლა	1497
ცეცხლის	1497
აკადემიური	1496
თამაშში	1496
დაახლ	1495
მონასტერში	1495
იაკობ	1495
ოსეთის	1495
იყენებდა	1494
შექმნეს	1493
მინისტრთა	1493
სიკვდილი	1493
იქორწინა	1493
მეფედ	1493
მაგალითი	1492
ზრდის	1492
ეყრდნობა	1492
უკანასკნელ	1489
მოაწერა	1489
ავღანეთის	1489
ხელისუფლებამ	1489
ჩამოყალიბებული	1488
იმიტომ	1486
ყურადღებას	1486
რუს	1486
ხომ	1486
უჭერდა	1485
თაღი	1485
წმინდანები	1483
ხიდის	1482
პიერ	1482
ობიექტების	1481
მასალები	1480
რევაზ	1480
სიღრმე	1479
დედოფლები	1478
კონტროლი	1478
სული	1477
პარტიები	1477
ნახევარმცველი	1476
ზამთარში	1476
უწოდეს	1475
შეხვედრაში	1475
ამჯერად	1474
ჰაერის	1474
საბერძნეთი	1474
თაობის	1474
ჯგუფების	1473
ფაკულტეტის	1472
ხმელთაშუა	1472
სახელზე	1471
საბჭომ	1471
ერის	1470
მცხეთა	1470
საქმეში	1470
ბაღი	1469
კავკასიური	1469
ადგილის	1469
ქუჩის	1468
ნამუშევარი	1468
გადადის	1467
ადამ	1466
აუცილებელი	1466
მწერლის	1465
ქალაქია	1465
მეცნიერები	1465
ასოციაცია	1464
ოლქები	1464
განიცადა	1463
ენას	1462
ბოლივიის	1462
ამგვარი	1462
მართალია	1459
სიტი	1459
ლატვიის	1458
დასარტყმელი	1458
შექმნას	1458
მისაღებად	1458
გამართული	1458
მასალის	1458
ქუთაისი	1457
შვილის	1456
კაპიტანი	1455
ნოდარ	1455
მოსახლეობას	1454
სთან	1454
საშუალოდ	1453
იური	1453
საკვები	1452
მათთვის	1451
კინოს	1450
თანამშრომლობის	1449
ინგლისურენოვანი	1449
დარბაზულია	1449
გეოგრაფიის	1448
მიიჩნევა	1448
რამ	1448
დანიშნულების	1447
იერუსალიმის	1444
გულის	1444
თითქოს	1443
ყაზახეთის	1443
ნაკრძალი	1443
დენის	1440
პრეზიდენტ	1440
გულისხმობს	1439
დამოკიდებული	1438
ალყა	1438
დარბაზში	1438
ვარიანტი	1437
სიგრძის	1437
ცხოველთა	1437
ეწეოდა	1437
ჯანდაცვის	1436
ჯარის	1436
ხნით	1436
შექმნილია	1435
ძმები	1435
ხაზის	1434
წერტილი	1434
ფორმით	1433
სწორი	1433
უკანა	1433
სექსუალური	1432
კლუბები	1432
ავტორები	1431
რუკაზე	1431
მოგზაურობა	1429
ზონაში	1427
გადაიღო	1427
ტურისტული	1426
განთავსებულია	1425
პედაგოგიური	1422
მოგება	1422
დაფარულია	1421
ინტერნეტ	1421
ატომური	1421
ფესტივალი	1420
სიტყვის	1420
მაზრა	1420
დამოუკიდებელ	1419
მაიკ	1418
კოშკის	1418
კოლუმბიაში	1418
ერიკ	1417
ინიციატივით	1417
სპორტსმენი	1416
ფონზე	1416
საკალათბურთო	1414
ამჟამინდელი	1414
პოლიციის	1413
ხალხთა	1413
აღწერს	1412
რევოლუცია	1412
მასწავლებელი	1412
პერსონალი	1411
გაჭრილი	1410
მთელს	1410
კათოლიკოს	1409
ვახუშტი	1409
ევროვიზიის	1407
მდგომარეობით	1407
სამრეკლო	1406
პროექტ	1406
შერეული	1406
სცადა	1405
სერტიფიცირებები	1404
შვილიშვილი	1404
რუსები	1402
გაიქცა	1402
დღესაც	1402
მოცემული	1401
დასახელება	1401
თვისებები	1401
მუქი	1401
ქმარი	1400
მთიანეთის	1399
ჯავახიშვილი	1399
თურქი	1396
მწვერვალი	1396
ხშირი	1396
სოლომონ	1396
მოწყობილი	1395
ერთობლივი	1394
შემცირდა	1394
ელემენტები	1394
ინდოეთი	1393
დამხმარე	1393
უწოდებდნენ	1392
უნიკალური	1390
დაკრძალეს	1388
ხასიათდება	1388
დედოფლის	1387
დადებითი	1387
ყურის	1386
სინათლის	1386
მუდმივად	1386
მშობლიურ	1385
დღეში	1385
კონკრეტული	1384
მომავალში	1384
სახელები	1384
სასწავლებელი	1383
ლიგაში	1383
შვედეთი	1383
ფაქტი	1382
მონაწილეობის	1382
აკადემიაში	1381
მიიჩნევს	1381
ირანში	1381
წარმოიქმნა	1380
სააგენტო	1380
ღამე	1377
მოუტანა	1376
აერთიანებს	1376
თანამშრომელი	1376
მოცემულია	1374
გავრცელება	1373
მზადდება	1373
ნამდვილად	1371
სამთავრობო	1371
მეთოდი	1371
ციხესიმაგრეები	1371
ლექსები	1370
მასობრივი	1370
ვრცელდება	1370
იმით	1368
სიით	1368
იუგოსლავიის	1367
აღმოჩენილია	1367
მუსიკაში	1366
შვეიცარიაში	1365
ქუჩაზე	1365
რომი	1364
ინდონეზიის	1363
უილიამსი	1363
ხელნაწერი	1361
ბულგარეთი	1361
აღიარა	1360
რეგიონალური	1360
აიღეს	1359
იმაზე	1359
კონტრაქტი	1358
შაჰ	1358
რეჟისორები	1357
არგენტინა	1357
აზია	1356
ისტორიას	1356
ქანდაკება	1355
ფილოსოფია	1355
ევროპულ	1354
ტურნეს	1354
დამწერლობის	1354
ვოლოგდის	1354
სტატუსის	1353
გეგმის	1352
არასოდეს	1352
სამშობლოში	1351
დონ	1351
გადადგა	1350
მთვარის	1350
დაერქვა	1350
იმართება	1349
დამაარსებელი	1349
ბავარიის	1348
საფოსტო	1348
მოპოვება	1348
ერთმა	1348
ლოგო	1348
რაიონებში	1348
შემოქმედება	1347
დამწერლობა	1346
ქარხანა	1346
კვების	1345
გაგზავნა	1344
ჟურნალისტი	1343
ბრაიან	1343
წესით	1343
სამების	1341
დასრულებული	1340
უჭირავს	1340
ჰერცოგინია	1339
მანუელ	1339
შესთავაზა	1339
მსუბუქი	1338
სიერა	1338
დაიკავეს	1337
კასპის	1337
გამოსახულება	1337
ისტორიკოსები	1336
სურვილი	1336
ბანკი	1335
მადრიდი	1335
ფუნქცია	1335
იცავდა	1335
წყალში	1334
მოღვაწეობდა	1334
თავისუფალ	1333
დამზადებული	1333
მუშაობას	1332
ეგვიპტეში	1332
სამივე	1332
კარიბის	1331
რომლებშიც	1331
განვითარებაში	1331
სიდიდით	1329
ჟურნალები	1328
ასწავლიდა	1327
აბაშიძე	1327
ერევნის	1327
ალექსანდრეს	1327
ყურე	1326
ძეგლთა	1326
კანტონი	1325
ადამიანებს	1325
ეთერში	1325
ევროკავშირის	1324
ივან	1323
გაზაფხულზე	1323
ავტორის	1323
ბარსელონა	1322
ევროპელი	1321
არასდროს	1321
კანადაში	1319
გამოქვეყნებული	1319
ანას	1319
ფიზიკა	1318
ვასილ	1318
საუბარი	1317
სიტყვები	1316
კონსტანტინოპოლის	1315
ბობ	1315
ევრო	1314
დაყრდნობით	1314
ველი	1314
ამგვარად	1313
ნიმუშები	1313
საბერძნეთში	1313
ნალექების	1312
ხაროვსკის	1312
ჩართული	1311
კატალოგი	1310
არჩილ	1310
დანარჩენ	1309
გადიოდა	1308
შეძლეს	1308
გავლით	1307
ალბერტ	1307
კვიპროსის	1306
ოპერა	1306
მოკლა	1306
გრემის	1306
მეფეთა	1306
აღსანიშნავად	1305
საბა	1304
ნომინირებული	1302
ახდენს	1301
ვარსკვლავის	1301
ტურიზმის	1300
ხალხები	1300
პრუსიის	1299
ქართლში	1298
კლუბების	1297
შრი	1296
ღვინის	1296
პირადად	1295
კოლეჯში	1295
მიმართული	1294
გაიყიდა	1294
კომპოზიცია	1294
მიშელ	1294
საზღვარზე	1293
ფანტასტიკური	1293
თიანეთის	1292
ალპები	1292
აჰმედ	1292
უნგრეთი	1292
შეზღუდული	1292
ნანგრევები	1292
კათოლიკე	1292
დეივისი	1292
უყვარს	1291
ბუენოს	1291
ფილოსოფოსი	1291
სამაროვანი	1291
ველის	1290
ჭიდაობა	1290
ფრენკ	1290
სცენაზე	1290
მონაწილეობს	1289
სამცხე	1289
ლიბანის	1289
ტექსტის	1289
შუაში	1289
ნამოსახლარი	1288
კვლევა	1288
ებრაელი	1287
გთხოვთ	1287
ერთდროულად	1287
სერიის	1287
მაქვს	1286
ათასწლეულის	1286
აღმოჩენის	1286
სერიოზული	1286
სცენარისტი	1285
მოულოდნელად	1285
გურჯაანის	1285
აგურით	1284
ორიგინალი	1284
ფილმისთვის	1284
გადაწყვეტილებით	1283
მთებში	1283
სიგრძეა	1283
მოქმედებდა	1283
ჯეკ	1283
მთების	1282
დაემატა	1281
დივიზიონის	1281
სიცოცხლე	1281
ძალაუფლების	1280
წარმოშობა	1279
თავმჯდომარის	1278
დეპუტატი	1278
აღდგენის	1277
დაკარგული	1277
კედელზე	1277
გამოსვლა	1276
გაანადგურა	1276
კომპოზიტორები	1276
ბელგია	1274
აბსოლუტური	1274
რეჟიმის	1273
ახლად	1273
განვითარებულია	1273
დიზაინი	1272
ზაქარია	1272
თაობაზე	1271
ნიდერლანდები	1271
ტროპიკული	1270
სახეობას	1270
სივრცე	1270
დოქტორის	1269
პირველობა	1269
უზრუნველყოფა	1268
აღიარებული	1268
პირები	1268
ხელნაწერთა	1267
ალფონსო	1267
პოლიტექნიკური	1266
ატლანტის	1265
მღვიმე	1265
წარმოქმნის	1265
სიმბოლოები	1265
პოლონეთში	1265
საათზე	1263
კანის	1263
მათემატიკის	1263
სამთავროს	1262
ლიტვის	1262
აღდგენა	1261
როგორიც	1261
გარდაცვალებამდე	1261
ბაიას	1261
ნომინაცია	1260
ბოსნია	1260
სუპერთასი	1260
გადახურულია	1259
სანავიგაციო	1258
ეფუძნება	1258
შოუ	1257
პრაქტიკულად	1255
რჩებოდა	1254
შრომები	1253
შენიშვნა	1253
ამასთანავე	1252
შეწყვიტა	1252
ცხოველების	1252
შვეიცარია	1252
საქონლის	1250
ბულგარეთში	1250
შეთანხმების	1249
მომხრე	1249
მილანის	1248
იუნაიტედი	1247
სისტემები	1247
ღამით	1247
აქცია	1247
ჯარები	1245
საუკუნეებს	1245
საქართველოსა	1245
ნიშნები	1244
უზრუნველყოფს	1244
მეცნიერ	1244
შეისწავლა	1244
ფილოსოფიური	1244
ორგანული	1244
არმიამ	1243
მარგარიტა	1243
მიდის	1243
კვლევების	1243
დედაქალაქია	1242
ათწლეულის	1242
ქუთაისში	1242
როლებში	1241
პუნქტი	1240
ჯიშები	1240
ფასადზე	1240
მიწაზე	1240
თამაზ	1239
იქონია	1239
ძალებმა	1239
გვარები	1238
უმნიშვნელოვანესი	1238
ფასადის	1238
წყლით	1238
მოქალაქე	1237
თარგმანი	1237
ერაყის	1237
ასახავს	1237
პარლამენტი	1236
ბიოგრაფიული	1236
სასტუმრო	1236
წიგნების	1236
კონფერენციის	1236
სანაკრებო	1235
მოღვაწეობის	1234
ბილი	1233
ახმეტის	1233
უფლებათა	1232
გვიანდელ	1232
ფრედერიკ	1232
აირჩია	1232
დედაქალაქის	1231
ობიექტები	1231
რესურსების	1230
შემთხვევა	1230
პლეი	1229
მრეწველობის	1228
ზუგდიდის	1228
მიანიჭა	1228
კედლებში	1227
არაგონის	1227
დაიმსახურა	1227
პიროვნების	1227
ჩაის	1226
საკულტო	1226
ჯიმი	1226
რედ	1225
მისივე	1225
ხელოვნური	1225
ენათა	1224
ენაში	1224
იაპონელი	1224
დემოკრატიულ	1223
კალიფორნიის	1222
პროფესიული	1222
უელსის	1221
განვითარდა	1221
მოიხსენიება	1221
დადიანი	1221
მოსაზრება	1220
ხატის	1220
სამართლებრივი	1220
მეცნიერული	1220
აქტიურ	1220
მომსახურების	1219
გეოლოგიური	1219
ჩანაწერები	1219
დიდუბის	1219
თემაზე	1217
რუმინეთი	1217
ვაჟა	1217
ნახევარ	1217
მკაცრი	1217
დაუჭირა	1217
სათავეს	1216
მარტის	1216
სისტემას	1216
კრისტინა	1215
კოსტა	1215
ოსტატი	1215
ჩაირიცხა	1214
იღებენ	1214
შეუძლებელია	1213
გადაცემა	1213
იცვლება	1212
რაგბის	1211
ესკიზი	1211
აღემატება	1209
ველზე	1209
უფროს	1209
მყარი	1208
პოლონელი	1208
საღამოს	1208
წმინდანი	1208
სნუკერში	1208
ნაშთები	1207
მცდელობა	1207
ჩემს	1207
შემოქმედებითი	1207
ქალების	1206
სათაური	1206
მუსტაფა	1205
ბილ	1205
დასასრული	1204
განადგურდა	1202
მიდამოებში	1202
ელემენტი	1202
გაბრიელ	1201
დაზიანებულია	1200
ფრანგულად	1200
პიროვნება	1200
ჯიში	1200
გლობალური	1199
გამგე	1199
შესავალი	1199
პრინც	1199
პაპის	1198
ელენე	1198
პროფესიონალური	1197
გაიარა	1197
ხუთ	1197
ჰოლანდიის	1197
აფრიკა	1197
საიმპერატორო	1196
მილანი	1196
საკმარისი	1196
ხანა	1195
უცხოური	1194
მილიარდი	1194
ფიზიკოსი	1193
პროგრამული	1193
იმედი	1192
რეალ	1192
საწინააღმდეგო	1191
განსაზღვრული	1191
რეალური	1191
მეტრია	1191
პრიზი	1191
ოზურგეთის	1190
სამამულო	1190
გვერდების	1189
რეი	1189
ღმერთის	1189
წვრილი	1189
მშვიდობიანი	1188
მამაკაცები	1188
გვაქვს	1188
გვიანი	1188
შვედი	1187
გრძელდებოდა	1186
ზედაპირის	1186
ტყე	1185
გამოყოფილი	1185
დრამა	1185
სიტუაცია	1184
დასასრულს	1184
საავტორო	1184
წყობა	1183
დროთა	1183
მეტრს	1183
მასიური	1182
ლიტერატურულ	1182
ნიკოლოზის	1182
მცენარეები	1182
წილი	1181
პორტუგალია	1181
წარსულში	1181
სრულდება	1181
ქართლ	1180
შეწყდა	1180
იზრდებოდა	1180
მკვლევარი	1180
მერვე	1179
ერთმანეთის	1179
მთავრობას	1178
ჰქვია	1178
ბრტყელი	1178
ინდოელი	1178
ფლობდა	1177
შენი	1177
ფიზიკურ	1177
კვირა	1177
მოვლენა	1176
ფულის	1176
სამმართველოს	1176
მეტროპოლიტენი	1175
კონკურსი	1174
ნანა	1174
რეზიდენცია	1173
უდაბნოს	1173
ზედაპირზე	1173
ზედიზედ	1173
ვაჟის	1172
ევგენი	1172
ბაზაზე	1172
მონაწილეობდნენ	1171
მოვლენების	1170
ეწოდებოდა	1170
გააკეთა	1170
ქართულად	1169
დიდად	1169
მადლობა	1168
ბუნებრივ	1168
ტიტულები	1168
წესები	1167
მათთან	1167
ძვირფასი	1167
დაფა	1166
შემსრულებლის	1166
ფილოსოფოსები	1166
გააგრძელა	1165
ახალგაზრდული	1165
მიღებულ	1165
აფრიკული	1165
მკვლელობის	1164
ხელოვნებაში	1164
აფხაზეთში	1164
მწარმოებელი	1164
უმეტესი	1163
დაამტკიცა	1163
ხაზზე	1163
ადგილმდებარეობა	1163
ლაშქრობა	1162
იცოდა	1162
მიმართა	1162
ალბომზე	1162
გრან	1161
ყოფნის	1161
დაიწერა	1161
ოტო	1160
დამთავრდა	1160
ეპოქაში	1160
მაისის	1159
ანდრეი	1158
ჰქონია	1158
იქიდან	1158
დროისათვის	1158
ქალაქებში	1158
ფიფა	1157
კრება	1157
ფლოიდის	1157
გამოფენა	1157
ამრიგად	1156
იშვიათი	1156
ერთა	1156
პროცესის	1156
ანდრია	1156
მადრიდის	1156
წევრების	1156
მითითებული	1156
ათას	1155
საუდის	1155
პედრო	1155
მიზანია	1154
სინამდვილეში	1153
რიგებში	1153
სუდანის	1152
ტრადიციულად	1152
საზღვარგარეთ	1151
გამოირჩეოდა	1150
ეპარქია	1149
მაიორი	1148
დაჯილდოება	1148
გრამფირფიტა	1148
დივიზიონი	1147
მფლობელები	1147
ხსენების	1146
ტომას	1146
უზარმაზარი	1146
მთაზე	1145
კუთხეში	1144
აფხაზეთი	1144
პერიოდს	1143
საგრაფო	1143
ჭურჭელი	1143
ახალციხის	1141
მოგვითხრობს	1141
თარგმნა	1141
ცხოველები	1140
ქარელის	1140
მმართველები	1139
დასახლდა	1139
მეც	1139
წინააღმდეგობის	1138
უსტ	1137
მონაცემების	1137
ბათუმი	1136
მარცხი	1135
გადაღებულია	1135
ბინადრობს	1135
ჩაიწერა	1135
სამჯერ	1135
მონარქები	1135
სირიაში	1133
წყაროების	1133
კალიფორნია	1132
მცენარე	1132
მტკვრის	1131
ზომა	1131
კოშკები	1131
ფრაგმენტები	1131
ლუდვიგ	1130
შეესაბამება	1130
ქსელი	1130
საკითხებს	1129
ლენინგრადის	1129
ფილიპინებში	1129
შეტევა	1129
ვიკის	1129
ჯოზეფ	1128
ხვდება	1128
სნუკერის	1127
დამოკიდებულია	1127
კანადელი	1127
თენგიზ	1126
გავლენით	1126
ამბობდა	1126
ხელით	1125
საკითხებზე	1124
გათვალისწინებით	1124
სპეციალურ	1123
ვერსიით	1123
დანიელ	1123
განკუთვნილი	1123
ნელა	1122
თვლიდა	1122
განაპირობა	1122
პაკისტანის	1122
სახლ	1122
შეცვლები	1122
კლასი	1122
სიყვარულის	1121
შიგნიდან	1121
აჩვენა	1121
თეთრ	1120
მიწები	1120
ბავშვები	1120
ლას	1119
დედამიწაზე	1119
სამსახიობო	1119
დედამისი	1118
გუბერნატორი	1118
ააშენეს	1118
სასარგებლოდ	1117
დიდია	1117
დასაცავად	1117
ნახიჩევანის	1117
აშენებული	1117
ნიშია	1116
ჟერაისი	1116
ავსტრალიელი	1115
მოთხრობა	1115
დარბაზული	1115
იანვრის	1115
მიღწევები	1115
მგონი	1114
სთხოვა	1114
ალპური	1114
გალაქტიკა	1114
სტრატეგიული	1114
პრობლემების	1113
ნაგებობის	1113
ინტერესი	1113
პარკში	1112
მოექცა	1112
ჰანს	1111
საგარეჯოს	1110
ნაშრომები	1110
მომავალ	1110
ტყვედ	1110
ოკუპირებული	1110
ალფრედ	1109
ინდური	1109
ბიბლიოთეკის	1109
სულთან	1109
სლავური	1108
ლიეტუვის	1108
დასავლური	1108
მრეწველობა	1107
გაგრძელება	1106
მართვა	1106
კლუბში	1105
საგვარეულო	1105
დანიელი	1105
ეწვია	1104
ლაშა	1104
მართლაც	1104
მეტალ	1103
წინასწარ	1103
მიედინება	1103
ნიკარაგუის	1102
საკითხებში	1102
ხმების	1102
კოტე	1102
ტრადიციულ	1101
მეზობელი	1101
კომპლექსის	1101
დეკემბრის	1100
მშობლიური	1100
კარიბჭე	1100
ამხანაგური	1099
სულიერი	1099
პორტი	1099
უბრალო	1098
პირთა	1098
პირობები	1098
აკავშირებს	1097
საზღვრის	1096
საპროტესტო	1096
რიგში	1095
სამთავრო	1095
კიევი	1095
ტყეში	1094
ერთეულები	1093
უწევდა	1093
ხაზს	1093
სამსახურში	1093
საკვების	1092
ჩემპიონატში	1092
წინაპრები	1091
ფართობის	1091
ლეო	1091
პოზიციები	1091
მრგვალი	1091
ლიბერალური	1090
ეგვიპტე	1090
შემდეგში	1090
გარდამავალი	1089
დიდმა	1089
მიძღვნილი	1089
ფრანჩესკო	1089
ნახევარკუნძულის	1088
პირობების	1088
დამოუკიდებლად	1087
დაავადების	1087
ელიზაბეთ	1087
არავინ	1087
ჩანჩქერი	1086
კითხვის	1086
განსაკუთრებულ	1086
წარმატებას	1085
გაიცნო	1084
გუსტავ	1084
გადახურვა	1084
შემადგენელი	1084
არეალი	1084
ტექნიკა	1084
კასპიის	1083
ოცნება	1082
სპარსული	1082
ჯავახეთის	1082
კონგრესის	1081
ბიოლოგიური	1081
ცხრილი	1081
ცენტრს	1081
გამოგონილი	1081
მოლაპარაკებები	1080
შესრულების	1080
რაჭა	1080
თავდამსხმელი	1079
საოლქო	1079
იორკ	1078
სპეციალურად	1077
მარკუს	1077
რეგულარული	1077
მოღვაწეობას	1077
განსაზღვრავს	1077
ბრძოლას	1076
რიუ	1076
ჰაინრიხ	1076
აუცილებლად	1076
ყინულის	1076
მანქანა	1076
დაწყებითი	1075
იკავებდა	1075
საქველმოქმედო	1074
ვიცი	1073
ჯარისკაცი	1073
აკურთხეს	1073
დანია	1072
კონტინენტების	1072
არაერთხელ	1072
ამტკიცებს	1072
დაიშალა	1071
შენიშვნები	1070
საქმის	1070
უნარი	1070
არაბულ	1069
სათამაშო	1069
ლაბაძე	1068
ბრწყინვალე	1067
ნახატი	1067
კორეა	1067
ამინდი	1066
სერიაში	1066
ჰგავს	1066
უწყობს	1064
დაკრძალულები	1064
პროდუქტები	1064
დასახელდა	1064
ნაპოლეონის	1063
ოკეანეში	1063
ენციკლოპედიური	1063
მოვიდა	1062
მხარეები	1062
საათი	1062
ტყეები	1061
ცალკეულ	1061
თანამდებობიდან	1061
კოლხეთის	1061
სულთნის	1061
ნახატები	1060
წერეთელი	1059
რელიეფი	1059
სათავე	1059
მრავალრიცხოვანი	1059
ახორციელებს	1059
გუნდები	1058
პლანეტა	1058
ივლისის	1058
ტერიტორიებზე	1058
ფედერალურ	1058
სტატიას	1057
ტურში	1057
რელიეფის	1056
გზები	1056
მუჰამედ	1056
ოკუპაციის	1056
ოთხკუთხა	1056
იუსტიციის	1055
ხანგრძლივობა	1055
კანდიდატები	1055
სასარგებლო	1055
კლიმატის	1055
ბურთი	1055
ნათელი	1055
სივრცეში	1054
შემავალი	1054
ისრაელი	1054
პიესა	1053
ბერლინში	1053
დავითის	1053
დაეხმარა	1053
სიმღერაში	1053
ბენ	1053
ტახტიდან	1053
კირილური	1052
ქრისტიანობის	1052
გზას	1052
სცენარის	1052
დაიპყრეს	1051
ბატონიშვილი	1051
დატოვეს	1051
ორგანოს	1051
საჭადრაკო	1051
გამოიყენეს	1051
ფუნქციონირებს	1051
პარანის	1049
ვეღარ	1049
ცდილობდნენ	1049
დასახლებები	1049
ენტონი	1049
ელისაბედ	1049
დისერტაცია	1049
მოპოვებული	1048
სუსტი	1048
მყინვარი	1048
მოქალაქეები	1047
ბერი	1047
ქრისტიანობა	1047
უბანი	1046
სქესის	1046
სახლები	1046
ამა	1046
საფუძვლად	1046
ვაჭრობა	1045
უძველეს	1045
აცხადებს	1045
მდიდარია	1044
დაჯილდოვდა	1044
შეიმუშავა	1044
ქედზე	1043
ტერეზა	1043
ვასილი	1043
კაროლინა	1042
წყალქვეშა	1042
არხის	1042
სასწავლებელში	1042
ირანი	1041
იურისტი	1041
თოვლის	1041
ახალგაზრდებს	1041
ფასადი	1041
კურსი	1040
პირველივე	1040
წელზე	1040
არაბეთის	1040
წესების	1039
ბმული	1039
დეკორატიული	1039
უდაბნო	1038
მაღლა	1037
შემოდგომაზე	1036
მინისტრმა	1036
დინ	1036
გამარჯვებით	1035
რეზოლუცია	1035
წესის	1035
ლითონის	1034
ტექნიკის	1034
სიცილიის	1034
ენდი	1034
ყვარლის	1034
სტანდარტული	1033
დაამარცხეს	1033
სად	1033
შედგენილი	1033
შენობები	1033
ტექნოლოგიების	1032
მომხდარი	1032
ფლოტის	1030
პირად	1030
გაათავისუფლეს	1030
ბუნება	1030
ჩემპიონები	1029
მარგარეტ	1029
ოფიცერი	1029
რეგიონული	1029
გვინეის	1029
გადამწყვეტი	1029
იცავს	1029
პრეზიდიუმის	1028
გული	1028
როგორებიც	1028
ირლანდიელი	1028
გააფორმა	1028
სამეგრელოს	1027
ფოტოები	1027
დაასახელა	1026
მოზრდილი	1025
შესანიშნავი	1025
დღესასწაულები	1025
სტუდიაში	1025
სლოვაკეთის	1025
პოლიტიკას	1025
არაგვის	1024
გია	1024
ბარი	1024
მიმოხილვა	1024
რისთვისაც	1023
ეძღვნება	1023
დაყოფილია	1023
ისლამი	1022
ოსკარი	1022
მეფობის	1022
საპატრიარქოს	1022
ფერადი	1020
ყოვლისა	1020
დაწყების	1019
საზოგადოებას	1018
მუხა	1017
ხელის	1017
იმისათვის	1017
ნიშნის	1017
ისტორიულად	1016
ჯვაროსნული	1016
სწავლების	1016
სპეციალობით	1016
თანამდებობის	1016
მტრის	1016
გალავნის	1016
ზაზა	1016
საშინელებათა	1015
ლექსი	1015
არმიაში	1015
საოპერო	1015
დიდხანს	1014
სასტიკად	1014
ვერცხლი	1014
შეიტანეს	1014
სასაზღვრო	1014
მეტწილად	1014
თემურ	1013
ახალმა	1013
დამოკიდებულება	1013
დაარქვეს	1012
ოთახი	1012
ტყეებში	1011
ისლამის	1011
დაფუძნებულია	1011
მოქცეული	1011
სრულ	1011
მივიდა	1010
ვაზის	1010
აუცილებელია	1009
ნაწარმოების	1009
უმეტეს	1009
თავისუფლად	1008
თბილი	1008
ფენა	1008
ჯაფარიძე	1007
მკვლელობა	1007
ტრადიცია	1007
მჭიდროდ	1007
ხასიათი	1007
ფრედ	1006
დირექტორის	1006
ტრანსპორტის	1006
ოდიშის	1005
მოეწყო	1005
გოიასის	1005
ინტერვიუ	1005
მინის	1004
კამარა	1004
შტაბის	1004
ცეკვა	1004
მაია	1003
მაქს	1003
ნასოფლარი	1003
სამთო	1002
აპრილის	1002
საუნდტრეკი	1001
საუკუნემდე	1001
მათზე	1001
სომხურ	1000
არანაირი	1000
გადაწყვიტეს	1000
ინდუსტრიული	999
პედაგოგიურ	999
ინფორმაციას	999
ამერიკელები	999
ჩამოყალიბება	999
ვინმე	999
გააჩნდა	999
თსუ	999
ჰონგ	999
უარყოფითი	999
დედოფალმა	998
ენერგია	998
წლისათვის	998
კომისია	998
ცხინვალის	998
მაღალია	998
ავტომატურად	998
დამუშავებული	998
ზავი	997
ფეხბურთში	997
მეთაურობდა	997
