word	count
მზეთა	2
უნათლეა	2
ზესთა	2
გწადს	2
ახი	2
გაყრილსა	2
ბედია	2
ახიოს	2
გაუსრულდეს	2
მზრდელი	2
მხდელი	2
ტკბილ	2
წამატანე	2
აკლია	2
მოიმატა	2
გავიგონე	2
სამალი	2
გაჭრილსა	2
მძლეთა	2
შემექმნა	2
შვიდსა	2
სიბრძნე	2
ასე	2
ოს	2
ღრუბელი	2
თავები	2
ხმელეთსა	2
უბანი	2
აევსო	2
ქუში	2
დაკოდილსა	2
უში	2
კვდებოდა	2
მდომელი	2
უმზეობა	2
ბილწი	2
გესმას	2
ათრთოლებს	2
ჭვრეტასა	2
სხვაა	2
გვაქვსო	2
მებრძოლნი	2
დასადებლად	2
ღარად	2
სისხლმან	2
შემოსვა	2
უხვდების	2
კეკლუცთა	2
ბუნება	2
მოვჰკიდე	2
უქეს	2
საჭირო	2
ხუთასი	2
აცვია	2
ვეფხისა	2
დევთათვის	2
წაუხმან	2
ტომი	2
პირველი	2
მინამან	2
ქაცვი	2
ხვრიტნა	2
წყლითა	2
ქმნის	2
სახისა	2
ახისა	2
წამოჯდა	2
დამმარხველისა	2
მიქია	2
ღაწვთაგან	2
გამხიარულდა	2
ჭამისა	2
მკითხავ	2
თავისი	2
განკურნებისა	2
რაა	2
თნებისა	2
უბრძანებია	2
ვეფხსა	2
დაეღონების	2
მოველ	2
იარების	2
დაიდვა	2
ყოფნა	2
იდენო	2
არიდენო	2
ვისითა	2
მქისითა	2
მიჯნურობასა	2
ჯავარ	2
ნამკრთალი	2
მტყუანსა	2
დაუწყოს	2
სდენია	2
მივსცე	2
ლბილისა	2
დაიზახეს	2
ჯაჭვი	2
მოსაწევარი	2
სახელია	2
მდევარი	2
ვარი	2
თლილისა	2
ცნიან	2
კბილისა	2
დაგლია	2
ბერსა	2
გავეკვირვე	2
კვეთასა	2
დღედ	2
ვითხენ	2
მაშოროს	2
მოვეწონე	2
ჩავეგებე	2
დაემზადენით	2
შევეწივნეთ	2
მიჩვენე	2
გვმსახურებდი	2
გამოეგებნეს	2
დგომა	2
გაგეგონების	2
გარდახდილისა	2
მომნდომოდა	2
ყორანთა	2
საღამოსა	2
ოხრად	2
მყოლნი	2
გიჩანს	2
მჭვრეტი	2
წინ	2
გამიტყდა	2
ერთმანერთის	2
მომიხდეს	2
დავაპირე	2
ღელვა	2
ასსა	2
მენავეთა	2
გაწყენს	2
უჩემოდ	2
მისჭირდეს	2
მაცოცხლებ	2
ზარმან	2
შემიხვეწე	2
მიავალე	2
მოგკლა	2
მეც	2
ძლევა	2
დავითის	2
სარკმელნი	2
ზღვათაკე	2
დაუბამს	2
სახითა	2
არსნი	2
ცემითა	2
გაძღა	2
ცაცა	2
არგო	2
პირნი	2
დაგარჩენს	2
ძალითა	2
დამარჩენ	2
წოლა	2
გაფიცხებული	2
რბოლა	2
ნა	2
კეთილმან	2
ხრმალია	2
გიშრის	2
მელნად	2
გამორჩეული	2
ვთქვენი	2
მეცნა	2
ცალ	2
მივეგებე	2
განაწირსა	2
ვჰკადრებ	2
ღაწვ	2
სიმგრგვლე	2
მზის	2
მოედვა	2
ხმარება	2
წამომყვა	2
დაგიმალე	2
გასლვა	2
გავლექსე	2
ნახენ	2
ცუდნი	2
საჯდომნი	2
ავიღე	2
სალხინოდ	2
მოლოდნა	2
გსმენოდეს	2
მეხოს	2
დედოფალო	2
მენავენი	2
საღმრთო	2
წყალობად	2
ნატირებნი	2
უხებს	2
მორჩსა	2
მხეცისაებრ	2
დაუჭირა	2
გაგვა	2
ლამის	2
დამივსო	2
ფრიდონისგან	2
მდებარე	2
ცუდთა	2
მოკაზმეთ	2
მოკლედ	2
მონადენთა	2
მოვღორდი	2
დაუწვავ	2
შვიდი	2
ურვა	2
სიახლემან	2
ფრიდონისით	2
დამთმე	2
გვცალს	2
ქნევა	2
მარჯვედ	2
ინდოეთსა	2
ტყვესა	2
უგზოდ	2
ვირ	2
სიცოცხლეა	2
ფარმანისა	2
ცათამდისცა	2
შარა	2
მიაჯეთ	2
გავქუსლე	2
რბენა	2
სიხარულმან	2
ასხნა	2
დასხნა	2
ობოლ	2
მოხდომა	2
ობოლი	2
სხდომა	2
ხრმლისა	2
დაკრულნი	2
მომცეს	2
ომისა	2
უკვირდეს	2
ქორწილი	2
სწადდის	2
გამექცეს	2
დასა	2
გავგზავნოთ	2
ჰმორჩილობს	2
მოგვივიდა	2
წყობილი	2
ზმიდიან	2
მივსცემ	2
მქმნელნი	2
მჯობო	2
სპარსნი	2
რისანი	2
ჩენა	2
კეცი	2
ვამსგავსო	2
დიაცურად	2
გორსა	2
სამართლისა	2
ვჰკითხევდი	2
მამული	2
დაჰხოც	2
კაცმანმცა	2
მონად	2
მეფეთ	2
ლექსად	2
მიდიან	2
თქვენთაგან	2
ჩემია	2
უგულოდ	2
დას	2
ჰა	2
მოსრულთა	2
აფიცე	2
ღმრთითა	2
მკრთალსა	2
სწადიან	2
დანაპირები	2
დადგეს	2
დასისა	2
ხასისა	2
უფალო	2
მოგეგებვი	2
ვნახნეთ	2
არაბნი	2
ვიყვნეთ	2
ვერითა	2
საქმითა	2
ეთაყვანნეს	2
გამზრდელო	2
მფლობელმან	2
გასრულდა	2
იყვნენ	2
სკიპტრა	2
დიდმან	2
ხოლე	2
დამწველი	2
გახლავს	2
გლეჯით	2
წვერსა	2
ხოკით	2
გნახვენ	2
მეტნი	2
დაუდგრომლად	2
ნათელო	2
აფრქვევს	2
ასთა	2
მარტომან	2
შეუვიდა	2
დაატკბობდეს	2
დალოცეს	2
ყმაწვილი	2
მინანი	2
არამცა	2
ვარმცა	2
ნახვასა	2
ზედაზედა	2
ჯუბანი	2
შევუთვალე	2
ზენა	2
ყოფამცა	2
გინდ	2
მაგისისა	2
განგებაა	2
უწვერული	2
მტვერი	2
უკვდავი	2
იხმობს	2
საზღვარსა	2
სიმაგრენი	2
დამბადა	2
შევებნეთ	2
ჩაცმა	2
ქაფითა	2
მივჰმართე	2
ძმობისა	2
სწრაფითა	2
სიცრუე	2
მოჭირვება	2
განგებისა	2
განაზარდი	2
მთა	2
მოკლულად	2
წყლულად	2
დამალულნი	2
ცოცხალმან	2
ღამისად	2
მოელის	2
ცთების	2
გულოვანი	2
ფათერაკსა	2
ჩაიცმენ	2
ათასნი	2
მამაცსა	2
ვჰგმობ	2
ვეცრუები	2
სულდგმულსა	2
დავმალე	2
ჯარისა	2
დავლა	2
ავლად	2
მარე	2
საჯდომსა	2
მემთხვია	2
ნაგები	2
ბანითა	2
კლდიანი	2
დახვდის	2
გამინათლდა	2
გზისასა	2
ტბისასა	2
ნაკადსა	2
იფარვიდა	2
მისცე	2
მზისასა	2
დაჯდეს	2
მშვენისა	2
შენებრ	2
თმენისა	2
სენისა	2
ეძებდეს	2
ბარისა	2
სანთელი	2
მიწამდის	2
თოვლი	2
მოგელის	2
ხმობილი	2
მოელოდეს	2
ქვათაცა	2
ვაზრობ	2
ძმობილსა	2
ვიტყოდი	2
წავლენ	2
ვიარო	2
უგულო	2
თნებასა	2
უბედური	2
ბედისაგან	2
ავის	2
ბედით	2
ჩირად	2
მიქადა	2
გავიხარეო	2
შეღამდა	2
დაჭმუნდა	2
ამბავითა	2
ბაღისა	2
ნაგუბარისა	2
გავძელ	2
დაუვარდა	2
სათნი	2
შემომფიცა	2
გაახმობს	2
ხილი	2
ვეუბენით	2
ნეხვთა	2
ლხინისა	2
ვაწყინეთ	2
ტინისა	2
ნობასა	2
მზობასა	2
ლომმან	2
იგლეჯს	2
ხარმცა	2
მონდობილი	2
გზობასა	2
ჭირები	2
დავაგდე	2
მევლო	2
აქათგან	2
დავიწყებ	2
მაღირსებ	2
მოჰხსნნის	2
გაგიმარჯვდეს	2
მართებს	2
ზეპირ	2
უხვსა	2
აწცა	2
საშენოდ	2
ფიცითა	2
თმანო	2
ცითა	2
შესდის	2
შევება	2
ვეჭვდე	2
ირე	2
ვქნა	2
გაემართის	2
დაიჭირე	2
მეწყალვის	2
დამარჩინე	2
სინათლედ	2
ორგულობა	2
აბჯრითა	2
ნაკლულობა	2
მარტოობა	2
ხატაელსა	2
ურჩევნია	2
აყივნებს	2
ქრთამი	2
ლმობიერსა	2
შეუნდობს	2
თქვენმცა	2
გაცუდებულსა	2
გაგგზავნი	2
დავსდებ	2
გულოვანსა	2
შევინახე	2
გაწბილებულსა	2
დასდვეს	2
ნათელთა	2
ამირბარმან	2
შემიპყრობს	2
გითხარ	2
უყო	2
ხელმწიფემან	2
მეფეცა	2
ზიანად	2
ვსხედით	2
გვიანად	2
ვებული	2
ვიციო	2
შევიპყარ	2
საომართა	2
დაყრით	2
თქმასა	2
ცეცხლად	2
დადევ	2
ვყავ	2
მნუკევს	2
გავიპარვი	2
სვიანი	2
სათქმელად	2
მოგთმინდეს	2
ჭვრეტისა	2
ვუშველოთ	2
მიჭვრეტდა	2
მოყვრობა	2
რისხვისა	2
გაუმარჯვდა	2
ზენაარსა	2
ეთაყვანა	2
დავბრუნდით	2
ეჯი	2
გზისა	2
იგონებდეს	2
მოსთქმიდის	2
დაჩენა	2
მოეცვა	2
შუკა	2
ომ	2
ღირსნი	2
მამაო	2
სცემს	2
სთმობდეს	2
თავადნი	2
რულნი	2
შემოიქცეს	2
ელვასა	2
ქოს	2
აწმცა	2
წადება	2
გაჩნდეს	2
ცხადება	2
თავისათვის	2
შემანანა	2
მიენდოს	2
წაიტანა	2
მოკვდა	2
წამოდი	2
ზმიდეს	2
ჯალაბობა	2
მისვლა	2
საჭვრეტად	2
შვებული	2
სურნელი	2
ხვაშიადსა	2
უქმან	2
თავისსა	2
სახელ	2
მოყვრისაგან	2
ხალვა	2
ნიადაგმცა	2
დასტური	2
ეცა	2
საბრალოსა	2
გააკვლადე	2
დაღრეჯა	2
დაჭირვა	2
ლებისა	2
გავლენა	2
მოთმენა	2
ჰკრთების	2
მოგვხედნა	2
იახლებს	2
ცამან	2
ამოგვწყვიდნეს	2
ეცნა	2
ეარა	2
მთათა	2
საჩემოდ	2
შესატყვისი	2
დაუწყეს	2
პყრობა	2
ატლასი	2
შეკრა	2
კერძო	2
გშურს	2
ამბავსაცა	2
კვდების	2
წერად	2
მილსა	2
დასახოცლად	2
მოიკლავ	2
ორგნით	2
საქმნელად	2
ჩავყავ	2
საომარად	2
თამაშობდიან	2
ასრეა	2
კარგისა	2
დაიჯერე	2
კაცს	2
წაგიტან	2
მარტოსაგან	2
მტერობა	2
ჯოგსა	2
ცხენ	2
შემოვიქცე	2
ბრძანე	2
ძილ	2
მკრთალთა	2
ვაზირთა	2
წყნარია	2
იხმნა	2
კლიტენი	2
საჭურჭლეთანი	2
მომართვნეს	2
იყვენით	2
წბილი	2
კიდის	2
ცილი	2
ბევრად	2
შევიგენ	2
ხამსა	2
დასთა	2
დაუტყლეჟს	2
აქლემი	2
ათჯერ	2
წვივ	2
სცან	2
მოშიშრად	2
რომელ	2
ივნებს	2
მომცნეს	2
აროს	2
ენთების	2
საწუნელია	2
მოვახსენებ	2
ყოლასა	2
ნაომარსა	2
წოლასა	2
ქალნი	2
იადონი	2
რისხვასა	2
ვინღა	2
კოცნად	2
გამიპირდეს	2
წამკიდებია	2
მომკლა	2
გამხადა	2
უომრად	2
ქადებულსა	2
დიდებული	2
სამგნით	2
მოიკითხეს	2
სმული	2
გაქონე	2
რასაც	2
ასად	2
ლაღსა	2
მოვკლავ	2
უღონო	2
გარდაიჭრა	2
მზა	2
კაკაბი	2
ცხელდების	2
მომიცადე	2
ღაწვისა	2
ხვაშიადი	2
შეჰრჩეს	2
მუქფად	2
ერთიღა	2
გზის	2
მზობა	2
გარდსახვეწელი	2
დადენით	2
ქმენით	2
ყოფასა	2
შეპყრობა	2
მოჰყვა	2
დინება	2
გავლა	2
ეგეთი	2
ამოხვინჩვით	2
გაიქცა	2
სწერდი	2
საკვირველსა	2
სმინება	2
მაგიერ	2
ღვარმან	2
უფასოსა	2
გახდეს	2
დავედრებული	2
უამბოს	2
ბრძანებაა	2
შესლვა	2
ეოცების	2
ცხელია	2
დაზმიდეს	2
დასაგვანსა	2
თქო	2
დარაჯანი	2
ღვარნა	2
ასადაგეს	2
თხელნი	2
მწედ	2
გზათა	2
მუხლთა	2
გლახაკთა	2
მისანდობელი	2
უებროსა	2
წამითა	2
გონებისა	2
უყრიდა	2
სისხლიანი	2
თითითა	2
ათას	2
ბანსა	2
ხმალი	2
მოვბრუნდე	2
დარბაზის	2
აგეს	2
ვარგხარ	2
ბნდებოდა	2
ხელდების	2
საჭმლად	2
სრისა	2
ზედათ	2
მოჰყიდეს	2
საომარია	2
ადგილთა	2
თანის	2
მინდორ	2
არწივსა	2
მოგვეახლა	2
დავიჯერებ	2
ლხინება	2
შუქმან	2
ვაჭრულისა	2
მცნობელი	2
უზრახვიდა	2
ტყენი	2
წვრილნი	2
იავარ	2
მოსდის	2
ზრიალი	2
გავახვამ	2
ნარგისთა	2
გავგულისდი	2
გამზრდელნი	2
მოიხადა	2
ორისაგან	2
როსან	2
იასოცნეს	2
სცნობდეს	2
ღრუბელნი	2
გამიშვით	2
პერანგი	2
დავიწვი	2
ილაღობეს	2
მომიმატე	2
ახლო	2
ვინც	2
შეიმოსა	2
დაასკვნეს	2
შევუზახენ	2
გვიშველეთო	2
მზისად	2
გიპოვნივარ	2
დავშალო	2
ცვილსა	2
ზღაპარი	2
გაგზავნე	2
სრვიდა	2
უამესი	2
სიხარბე	2
წავეკიდე	2
მოვინადირეთ	2
შეჰყვა	2
დაგაგდებ	2
ღონენი	2
მოუნდის	2
იგინიცა	2
საეჭვი	2
მიხვდეს	2
იგონებს	2
დაუმჭნარი	2
რაზომც	2
ჩაღანა	2
მგოსანი	2
უჭკუოსა	2
ხვალმე	2
ედგნეს	2
მზეაო	2
შეებრალების	2
იტყოდა	2
უხმნა	2
მოვშორდი	2
უმისჟამისოდ	2
ყოფით	2
გარდუხდელი	2
მიჰხვდების	2
კაცთაგან	2
დაბადა	2
ღვინო	2
პატრონად	2
სიხარულად	2
მტერმან	2
დამიგდია	2
ქაჯთაგან	2
მუნითგან	2
მისრულვარ	2
შესაგვანია	2
აპყრობით	2
დაულეწელი	2
ჰმადლობს	2
გაბედითდა	2
ზედაო	2
ჰლამი	2
დახოცენით	2
ათასსა	2
ჩემითა	2
მტირალნი	2
იხედვიდა	2
ფლასი	2
შესაფერნი	2
რაგვარა	2
აყოლებდა	2
გულად	2
თქვენის	2
გიგონებდე	2
საკვირველია	2
წამოზიდნა	2
უგემურსა	2
მოედინა	2
სტუმრობა	2
გაუხდა	2
სადგომი	2
მქისსა	2
მენუკვი	2
უსტარო	2
ისწრაფე	2
სევდისა	2
მიეცით	2
წაადგა	2
კიდისა	2
ნაპირი	2
წელიწადი	2
მანათობელი	2
მოახსენე	2
აგერა	2
ძნელსა	2
მიიყარა	2
მნათობთაცა	2
მივართვით	2
ჩემნო	2
ძლეული	2
უკუღმავე	2
ხასი	2
ქვეყანასა	2
მალები	2
ძებნეთ	2
დამხსნა	2
მხედველნი	2
კალამი	2
დამაჩნდეს	2
მიპოვნიხარ	2
ესმოდა	2
ხომალდი	2
ვაგლახი	2
ვიხედვიდი	2
ორმოცივე	2
ჩნდის	2
უხუცესია	2
მივანდო	2
რამინს	2
აგრემცა	2
ზესია	2
ვლა	2
ჩემის	2
კარგნი	2
გაამაგრე	2
ძებნე	2
ლახვრითა	2
გასრულვარ	2
სახულისა	2
ზღვას	2
მცავს	2
ვისწრაფი	2
ხსოვნა	2
ომია	2
წამოგყვები	2
სწერს	2
წამიტანე	2
მამამან	2
ხაფი	2
გრძელისა	2
სეტყვს	2
შეგეტყვების	2
რიყე	2
დანადები	2
სხვაებრ	2
აავსნა	2
თვალები	2
ებნისა	2
ვლიდა	2
ძმასა	2
გუშაგთა	2
დავბრუნდე	2
უფროსსა	2
წაიარა	2
მზიანი	2
გითხრნე	2
უჩინოდ	2
თქვენით	2
წამწმისა	2
მისთვისვე	2
მცველთა	2
შესართავისად	2
ფონია	2
მსწრობელი	2
ხშირისა	2
სადებლად	2
ზენია	2
გარეო	2
გასტყორცა	2
დანითა	2
ქუშობს	2
ვცნათ	2
მომეხმარე	2
გიწერ	2
სიწყნარე	2
ისმინეთ	2
საძებარი	2
უკანით	2
ოქსინო	2
მნათობსა	2
მცველია	2
წამოვლენ	2
თითი	2
გენუკვი	2
გაგარისხე	2
ფრქვევა	2
შესცვლის	2
შეივედრე	2
მოეკლა	2
ფასი	2
ციმციმი	2
ცასა	2
ჭმუნვასა	2
პოეს	2
ნარები	2
სარანგნი	2
გვაც	2
მოვიარენით	2
ძვირ	2
გვეუბნებოდა	2
გრძნეული	2
კბილთაგან	2
ძღვენისა	2
გიშლი	2
შეადგა	2
მსგავსისა	2
ხმელნი	2
სინათლითა	2
მნახავსა	2
ერთითა	2
მეყოფის	2
პატიჟად	2
უბრძანეს	2
კი	2
შამბ	2
დაგრჩა	2
კვლავ	2
ვისად	2
საწადლისა	2
დავიწყებთ	2
ქმნილნი	2
შეგეყრები	2
მოვლო	2
ტკბილითა	2
მიზეზითა	2
იშობს	2
გარდმოყარა	2
ცმა	2
მომგვარე	2
დაწბილებულნი	2
ტომთა	2
ტურფამან	2
უყივლეს	2
საგონებლად	2
გიჩვენებ	2
სათისა	2
აეხსნები	2
შუქთაგან	2
მკვლელი	2
წამწამნი	2
დაკოდილი	2
მწვანისა	2
იამა	2
მივჰყვე	2
გაუცხადა	2
უკუნი	2
საძებარად	2
ქაჯად	2
მიყო	2
ნაქმრად	2
დებული	2
ხელმწიფობა	2
შენივე	2
ბულბულნი	2
თქვენთანა	2
გარდუხდელობა	2
იფერებდა	2
წვერითა	2
ტურფისა	2
დამწველად	2
მოჰყვანდა	2
მინდორით	2
მქონდეს	2
მონებიცა	2
დააპირეს	2
ჩაიცვა	2
ჭრელისა	2
გააპის	2
გამოჩნდის	2
სჭვრეტს	2
მიუწერა	2
ძმათა	2
რანიცა	2
გიყო	2
აიღეს	2
ნურადინის	2
მწადსო	2
შეუყრელისა	2
იეფად	2
გველისა	2
ურჩი	2
მოყმენო	2
გამოვლნა	2
მორევსა	2
შემიგნიან	2
განღა	2
თმისა	2
მრცხვენიან	2
მხედსა	2
მჭევრსა	2
ომთა	2
სიმუხთლე	2
გითხრობს	2
ეზროს	2
დაიჯერების	2
მოშორვებისა	2
მიუგეს	2
წაიტანეს	2
გაუგზავნა	2
დაღებად	2
ცნობისა	2
წყალნი	2
გამოდგა	2
ქაჯეთისა	2
თქვენივე	2
დაჭნების	2
ტვირთი	2
დააბა	2
მექადდა	2
საკლავად	2
სწრაფა	2
შავთა	2
ქვაბისა	2
ხმობისა	2
ქებულსა	2
ინადირეს	2
დაემართა	2
ებურნეს	2
თვესა	2
ყვავი	2
შვება	2
მჩქეფრად	2
მდიან	2
მთით	2
წყლულობა	2
ლაშქართაგან	2
დიადი	2
მოსრულნი	2
ესეგვარი	2
გვიყო	2
მოეწყინა	2
ემოსნეს	2
ზღვანი	2
მოუბარეთა	2
შეიყვანა	2
ზღუდესა	2
ძმობილნი	2
მომეწონა	2
ჩამოვიდა	2
მოვიცლი	2
უყივლა	2
შესართავითა	2
ადეგ	2
მორჩილ	2
ყოველთათვის	2
დაყო	2
აცორვებს	2
სიარულსა	2
სიშორისა	2
გაირბინა	2
შეიღო	2
ჩნდეს	2
ხშირი	2
რბენასა	2
მოკვე	2
გვირაბის	2
ჰგვანან	2
თმანი	2
ვაჭარმან	2
მათებრი	2
მოქრის	2
ყოვლმან	2
რიდეთა	2
თვითომან	2
მოკლულნი	2
ასპარეზსა	2
განგება	2
გაამრავლეს	2
აუგიანსა	2
მფლობელი	2
მოველოდი	2
განგებასა	2
ჰკურნოს	2
ოქროს	2
უკეთ	2
ერთნი	2
მიჰხვდები	2
ვეახელ	2
საქმნელი	2
ნახვითა	2
იმედისა	2
გაწყრეს	2
ძრწის	2
აატირა	2
აიხადა	2
ამისებრი	2
იქმენ	2
დაკარგულისა	2
მიცან	2
დიდებულები	2
ესმას	2
სანაცვლოდ	2
თავს	2
ალამი	2
მასმცა	2
გაიარა	2
ტყავითა	2
არსადა	2
იკრნა	2
სურვილმან	2
ავარდა	2
ეძებ	2
წყენით	2
მოიხედეს	2
მსმენელთა	2
დამაწყლულა	2
მშვიდითა	2
მოასხმიდეს	2
დადაგულისა	2
მპოვებ	2
შევჯდებიო	2
წასვლა	2
ღამითვე	2
ვარჩევ	2
გარდაკოცნა	2
მოემატა	2
სურვილსა	2
გვეყოფის	2
მზიანსა	2
მოსრულ	2
მწვადი	2
ჩვენითა	2
ბორბალი	2
ვისიცა	2
ბულბული	2
არო	2
შეყარნა	2
მდურვა	2
დაჯდომა	2
მუზარადსა	2
გარდამკოცნა	2
შეჰხდეს	2
უღმრთოდ	2
ნარგისთაგან	2
დამალვასა	2
ხმანი	2
მოისმინეს	2
მოკლის	2
შევეხვეწო	2
მზასა	2
მოხვალო	2
აზრად	2
ავნოს	1
შემომგვარენით	1
შემეყარე	1
გმორჩილობდით	1
შეპყრობილი	1
ყარე	1
ივნოს	1
იმკვეხარიან	1
შეჰკვეთეს	1
ასია	1
აწამწამე	1
ჟღერა	1
შეგმოსთ	1
ხატაური	1
ატლასია	1
მოიარა	1
რამეა	1
ყველაკამან	1
შეეყარა	1
მემოწმების	1
დიონოსი	1
ჩანგთა	1
აპატრონეს	1
ასაქმარი	1
გვიბრძანო	1
ბარბითი	1
ხასია	1
შეწყალებული	1
დრაჰკანი	1
მოგივლენიან	1
მართალან	1
მზეთანი	1
გაგრძელდა	1
უბრძანებდის	1
შეიკერე	1
გვეარმისცა	1
შეუნდობო	1
მოაყივნოს	1
ასნი	1
მიჯნურთ	1
სიგულვანე	1
ემართლების	1
ჰგავა	1
ულები	1
ასაპყარე	1
უალერსა	1
სძულსა	1
ხარაჯა	1
ატკივნოს	1
უცრემლო	1
ასთავე	1
დავლოცე	1
დანაწყლულები	1
სძულს	1
დავლანი	1
შევიწამე	1
სვეთანი	1
ზნეობა	1
მიბრძანებდეს	1
გასცნეს	1
მოგიფენიან	1
გშვენიან	1
თქმულები	1
შენამტერსა	1
გაღანამცა	1
დაურჩა	1
ადამისსა	1
მორგე	1
ჩვენს	1
მსმენელსაცა	1
კვლაცაღა	1
სააკვანე	1
ორგული	1
კაბათა	1
გნახავთ	1
იფერებს	1
აგხდით	1
გამიწამე	1
ამაშიგან	1
რათამცაღა	1
ასახელა	1
ნამსახურსა	1
დავამგვანე	1
სისავსეთანი	1
საცოდნელად	1
თვედ	1
უყავით	1
ზომნი	1
შეცოდებულსა	1
შეწყალებულსა	1
ფიფქმან	1
ფასია	1
უბან	1
იაბეზროს	1
ქორისა	1
ტყუბანი	1
დაუფრჭვნელი	1
ვიარეთ	1
ანასა	1
ოთხმოცდაათი	1
ოთხ	1
ძოწ	1
დაგხვდე	1
შორისა	1
იბურთეს	1
შვენოდეს	1
მიჰმართის	1
თამაშობისა	1
ახმით	1
ორისა	1
ჩამომება	1
ჩანგსა	1
დააჯეროს	1
მიამებოდა	1
გაღარიბდეს	1
კოკობი	1
ნასა	1
სამყოფთაგან	1
ვისთვისცა	1
ძირი	1
მიჯდა	1
დამისვეს	1
შავარდნისა	1
გორისა	1
შეღაგება	1
სამოთხესა	1
ძაღლისა	1
დამილება	1
ბარბითსა	1
საჯდომთაგან	1
გარდაიარა	1
შევირთო	1
ხატაელმან	1
სხვათ	1
დავჰკრთი	1
მტლუში	1
მიჭვრეტდის	1
ბნდებოდის	1
მათრლად	1
მზრდელთასა	1
შენაქმარი	1
უხმობს	1
კატაბანი	1
მეშოვნეს	1
დათოვა	1
ვღვრი	1
ბედითსა	1
ახალმან	1
ხელთასა	1
ხატაელთასა	1
მეხვივნეს	1
ნაბანი	1
ნათელთასა	1
ვშვენოდი	1
გარდახდილსა	1
დაცემა	1
დასად	1
მზღვართა	1
მოვსწყდე	1
ხვევნა	1
გაყრამან	1
ბანი	1
გაუზიარა	1
ფერმიხდილ	1
ყმაწვილობასა	1
ენიანნი	1
ვაჟთა	1
მტლაშა	1
დათრთვილა	1
კაბანი	1
ნარინჯის	1
მოვსწყვიდნი	1
უთხრის	1
დამხვდით	1
კდომა	1
თვეო	1
სამია	1
რეტასა	1
მიჭამია	1
დაეთრთვილოს	1
ვაწვევდი	1
შრეტასა	1
დამაშვრალხარ	1
დამიწყის	1
აყივნებდეს	1
დაშვრომის	1
შევხედნი	1
ავაზისა	1
შავარდნითა	1
დარბაზისა	1
შემომხედნის	1
მეტასა	1
იფერებდეს	1
გაყრილვარ	1
უამეა	1
შეღაგცოდო	1
სიძვისა	1
ირგო	1
გაამჟღავნოს	1
გვიხარიან	1
გითხრათ	1
ტახტად	1
ხარიან	1
უჩნდის	1
დანაღამია	1
სულეთო	1
დასადარი	1
მუტრიფთა	1
ცისკრობს	1
მკლვიდეს	1
სიძვა	1
მოიდებდეს	1
ვახელებ	1
ბედითად	1
ნურვინ	1
უჩინარი	1
დაგვედრო	1
საზოზღნელია	1
მეძავი	1
სამეფოდ	1
მრუში	1
ლერწამი	1
ჩვენგანვე	1
დასანთქმარი	1
იარებოდა	1
დათმეო	1
ძალისა	1
დათმოს	1
დაგვა	1
გაამრავლოს	1
დაისვი	1
მეარმებოდა	1
ჭვრეტელთა	1
ჰპოებ	1
ამჟღავნებდეს	1
არვისთანა	1
შვენებითა	1
ჰპოო	1
გარევთ	1
გამარჯვებით	1
დაცაეზროს	1
ხანიერი	1
ლამაზისა	1
უცოდნელია	1
ჯამი	1
ემოყვრებოდა	1
ომით	1
ფეროზისა	1
ჭიქა	1
ჰკითხევდის	1
სასურველია	1
განანათლოს	1
უკურიდეს	1
ინატრიდე	1
გაამყარე	1
დამიგია	1
გხედავთ	1
შეგვქმნია	1
გაგიგია	1
სთათბირობდით	1
ვაგლახიანსა	1
შეგვებენით	1
გკითხოს	1
რიგია	1
შენაფლობია	1
გლმობია	1
მეგონების	1
ანათებს	1
გამოგზავნეს	1
წავსწვდი	1
კვამლი	1
ლაშქართათვის	1
გაამჟღავნეს	1
სამალავით	1
აქარავნეს	1
მრავალკეცი	1
მავნეს	1
სიცოცხლეს	1
მუზარადის	1
დასარქმელად	1
გიჯობსო	1
ატეხილი	1
მიჰყვების	1
გათნევთ	1
ტყის	1
გვაჩნია	1
ზეცას	1
რბიან	1
შეეყაროს	1
დაილევის	1
გვაბიან	1
დაცაჭნების	1
ხაფითა	1
დავეკაზმენით	1
საქმეცა	1
მისთაებრ	1
ჯავშანითა	1
გვითქვამს	1
დავაწყევ	1
მომივლიან	1
ქვეშეთნი	1
ცათ	1
მებრძოლი	1
ჩემმანვე	1
ხრმალმან	1
დაფითა	1
წყლიანსა	1
შამბნარ	1
მივეახლენით	1
შეგვატყვეს	1
ცმულობა	1
გამტეხელად	1
უტევანსა	1
დანამჭირად	1
დუხჭირად	1
განატყორცი	1
ბრუნავს	1
ტანაჯორი	1
დააბუდენ	1
ამოვწყვიდე	1
სიტყვად	1
აღჰფხვრენ	1
მომეხვივნეს	1
ვჰკრი	1
დამიდგის	1
სიხარულნი	1
მჩქეფრსა	1
აღმოვღვრიდი	1
წავგრძელდი	1
გაკვეთილი	1
მანდიკურად	1
გარდავჰკიდი	1
გამიცუდენ	1
სითაც	1
გამექციან	1
შექმნიან	1
დაიზახა	1
მათმან	1
დარაჯამან	1
სდგათ	1
წაედითო	1
დავიყუდენ	1
ვარსკვლავმა	1
თავსავე	1
კეკლუც	1
ეწყო	1
მჯობია	1
აუშლელად	1
გიმძიმს	1
შემომხედეს	1
შმაგიაო	1
თქვესა	1
მაგარმან	1
დგესა	1
ავიცა	1
დავეც	1
მიჰხდეს	1
დაგჭნობია	1
მედინების	1
ბრძანებთ	1
გატყდა	1
